,x,y,z,class,class_name,color,genus,taxon,seqid
0,2.4019575,-0.81817764,2.9387279,9,Others,#BAB0AC,Pongo,Pongo abelii,GBMA17979-19
1,2.3890755,-0.48048174,2.8918526,9,Others,#BAB0AC,Pongo,Pongo abelii,GBMA17980-19
2,2.3890755,-0.48048174,2.8918526,9,Others,#BAB0AC,Pongo,Pongo abelii,GBMA17981-19
3,2.3071728,-0.35235924,2.8437264,9,Others,#BAB0AC,Pongo,Pongo pygmaeus,GBMA17988-19
4,2.2580175,-0.46899435,2.7868924,9,Others,#BAB0AC,Pongo,Pongo pygmaeus,GBMNA13235-19
5,2.3890755,-0.48048174,2.8918526,9,Others,#BAB0AC,Pongo,Pongo abelii,GBMNA16628-19
6,2.2580175,-0.46899435,2.7868924,9,Others,#BAB0AC,Pongo,Pongo pygmaeus,GBMTG078-16
7,2.3890755,-0.48048174,2.8918526,9,Others,#BAB0AC,Pongo,Pongo abelii,GBMTG119-16
8,2.3890755,-0.48048174,2.8918526,9,Others,#BAB0AC,Pongo,Pongo abelii,GTENK012-11
9,-1.2506952,2.4294124,-0.9924725,9,Others,#BAB0AC,Plecturocebus,Plecturocebus donacophilus,GBMNA13270-19
10,-1.2506952,2.4294124,-0.9924725,9,Others,#BAB0AC,Plecturocebus,Plecturocebus donacophilus,GBMTG3031-16
11,-0.75165915,1.8916386,-1.8051474,9,Others,#BAB0AC,Saguinus,Saguinus oedipus,GBMTG4002-16
12,-0.75165915,1.8916386,-1.8051474,9,Others,#BAB0AC,Saguinus,Saguinus oedipus,GBMNA13262-19
13,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei graueri,GBMA10254-15
14,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18475-19
15,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18468-19
16,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18474-19
17,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18482-19
18,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18495-19
19,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18497-19
20,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18515-19
21,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18459-19
22,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18467-19
23,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18434-19
24,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18507-19
25,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18449-19
26,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18487-19
27,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18439-19
28,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18479-19
29,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18490-19
30,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18494-19
31,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18520-19
32,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18523-19
33,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18451-19
34,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18541-19
35,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18466-19
36,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18521-19
37,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18531-19
38,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18483-19
39,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18496-19
40,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18501-19
41,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18456-19
42,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18533-19
43,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18524-19
44,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18489-19
45,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18438-19
46,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18444-19
47,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18457-19
48,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18508-19
49,1.8635883,-0.43002146,2.8243186,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18535-19
