,x,y,z,class,class_name,color,genus,taxon,seqid
0,0.59676474,-0.5260818,-0.93106055,9,Others,#BAB0AC,Pongo,Pongo abelii,GBMA17979-19
1,0.62525445,-0.57323194,-1.0168413,9,Others,#BAB0AC,Pongo,Pongo abelii,GBMA17980-19
2,0.62525445,-0.57323194,-1.0168413,9,Others,#BAB0AC,Pongo,Pongo abelii,GBMA17981-19
3,0.59337693,-0.5027877,-0.8744926,9,Others,#BAB0AC,Pongo,Pongo pygmaeus,GBMA17988-19
4,0.57818687,-0.4870058,-0.8554507,9,Others,#BAB0AC,Pongo,Pongo pygmaeus,GBMNA13235-19
5,0.62525445,-0.57323194,-1.0168413,9,Others,#BAB0AC,Pongo,Pongo abelii,GBMNA16628-19
6,0.57818687,-0.4870058,-0.8554507,9,Others,#BAB0AC,Pongo,Pongo pygmaeus,GBMTG078-16
7,0.62525445,-0.57323194,-1.0168413,9,Others,#BAB0AC,Pongo,Pongo abelii,GBMTG119-16
8,0.62525445,-0.57323194,-1.0168413,9,Others,#BAB0AC,Pongo,Pongo abelii,GTENK012-11
9,0.23137277,-0.15298143,-0.35426375,9,Others,#BAB0AC,Plecturocebus,Plecturocebus donacophilus,GBMNA13270-19
10,0.23137277,-0.15298143,-0.35426375,9,Others,#BAB0AC,Plecturocebus,Plecturocebus donacophilus,GBMTG3031-16
11,0.18101726,-0.042709734,-0.11404491,9,Others,#BAB0AC,Saguinus,Saguinus oedipus,GBMTG4002-16
12,0.18101726,-0.042709734,-0.11404491,9,Others,#BAB0AC,Saguinus,Saguinus oedipus,GBMNA13262-19
13,0.7644793,-0.7031901,-1.3045913,3,Gorilla,#DF585C,Gorilla,Gorilla beringei graueri,GBMA10254-15
14,0.7644793,-0.7031901,-1.3045913,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18475-19
15,0.7644793,-0.7031901,-1.3045913,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18468-19
16,0.7644793,-0.7031901,-1.3045913,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18474-19
17,0.7644793,-0.7031901,-1.3045913,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18482-19
18,0.7644793,-0.7031901,-1.3045913,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18495-19
