,x,y,z,class,class_name,color,genus,taxon,seqid
0,5.3928437,-3.9250772,3.1473024,9,Others,#BAB0AC,Pongo,Pongo abelii,GBMA17979-19
1,5.4703493,-3.9966962,3.189708,9,Others,#BAB0AC,Pongo,Pongo abelii,GBMA17980-19
2,5.4703493,-3.9966962,3.189708,9,Others,#BAB0AC,Pongo,Pongo abelii,GBMA17981-19
3,5.4785905,-3.6878567,3.1470835,9,Others,#BAB0AC,Pongo,Pongo pygmaeus,GBMA17988-19
4,5.5039067,-3.7105281,3.0228908,9,Others,#BAB0AC,Pongo,Pongo pygmaeus,GBMNA13235-19
5,5.4703493,-3.9966962,3.189708,9,Others,#BAB0AC,Pongo,Pongo abelii,GBMNA16628-19
6,5.5039067,-3.7105281,3.0228908,9,Others,#BAB0AC,Pongo,Pongo pygmaeus,GBMTG078-16
7,5.4703493,-3.9966962,3.189708,9,Others,#BAB0AC,Pongo,Pongo abelii,GBMTG119-16
8,5.4703493,-3.9966962,3.189708,9,Others,#BAB0AC,Pongo,Pongo abelii,GTENK012-11
9,6.453137,5.6493483,-2.5019727,9,Others,#BAB0AC,Plecturocebus,Plecturocebus donacophilus,GBMNA13270-19
10,6.453137,5.6493483,-2.5019727,9,Others,#BAB0AC,Plecturocebus,Plecturocebus donacophilus,GBMTG3031-16
11,7.3772845,5.4619093,-1.8024482,9,Others,#BAB0AC,Saguinus,Saguinus oedipus,GBMTG4002-16
12,7.3772845,5.4619093,-1.8024482,9,Others,#BAB0AC,Saguinus,Saguinus oedipus,GBMNA13262-19
13,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei graueri,GBMA10254-15
14,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18475-19
15,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18468-19
16,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18474-19
17,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18482-19
18,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18495-19
19,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18497-19
20,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18515-19
21,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18459-19
22,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18467-19
23,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18434-19
24,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18507-19
25,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18449-19
26,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18487-19
27,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18439-19
28,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18479-19
29,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18490-19
30,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18494-19
31,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18520-19
32,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18523-19
33,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18451-19
34,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18541-19
35,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18466-19
36,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18521-19
37,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18531-19
38,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18483-19
39,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18496-19
40,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18501-19
41,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18456-19
42,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18533-19
43,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18524-19
44,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18489-19
45,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18438-19
46,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18444-19
47,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18457-19
48,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18508-19
49,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18535-19
50,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18529-19
51,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18441-19
52,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18527-19
53,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18485-19
54,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18536-19
55,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18470-19
56,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18525-19
57,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18446-19
58,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18506-19
59,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18537-19
60,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18522-19
61,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18436-19
62,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18473-19
63,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18484-19
64,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18481-19
65,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18450-19
66,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18464-19
67,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18498-19
68,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18453-19
69,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18519-19
70,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18510-19
71,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18532-19
72,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18486-19
73,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18503-19
74,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18505-19
75,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18491-19
76,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18516-19
77,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18538-19
78,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18465-19
79,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18435-19
80,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18447-19
81,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18539-19
82,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18513-19
83,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18460-19
84,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18480-19
85,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18540-19
86,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18500-19
87,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18504-19
88,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18534-19
89,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18517-19
90,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18440-19
91,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18499-19
92,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18472-19
93,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18455-19
94,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18509-19
95,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18461-19
96,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18512-19
97,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18518-19
98,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18448-19
99,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18526-19
100,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18442-19
101,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18445-19
102,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18463-19
103,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18437-19
104,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei graueri,GBMNA16929-19
105,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18502-19
106,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18454-19
107,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18471-19
108,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18476-19
109,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18452-19
110,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18488-19
111,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18469-19
112,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18462-19
113,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18478-19
114,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18493-19
115,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18458-19
116,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18530-19
117,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18514-19
118,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18492-19
119,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18528-19
120,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18511-19
121,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18477-19
122,5.747522,-3.108569,3.0239267,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18443-19
