,x,y,z,class,class_name,color,genus,taxon,seqid
0,0.09928358,-0.75566745,0.20436999,9,Others,#BAB0AC,Pongo,Pongo abelii,GBMA17979-19
1,0.128282,-0.72323114,0.17471209,9,Others,#BAB0AC,Pongo,Pongo abelii,GBMA17980-19
2,0.128282,-0.72323114,0.17471209,9,Others,#BAB0AC,Pongo,Pongo abelii,GBMA17981-19
3,0.03647167,-0.8286221,0.26188633,9,Others,#BAB0AC,Pongo,Pongo pygmaeus,GBMA17988-19
4,0.14091404,-0.7372241,0.17044309,9,Others,#BAB0AC,Pongo,Pongo pygmaeus,GBMNA13235-19
5,0.128282,-0.72323114,0.17471209,9,Others,#BAB0AC,Pongo,Pongo abelii,GBMNA16628-19
6,0.14091404,-0.7372241,0.17044309,9,Others,#BAB0AC,Pongo,Pongo pygmaeus,GBMTG078-16
7,0.128282,-0.72323114,0.17471209,9,Others,#BAB0AC,Pongo,Pongo abelii,GBMTG119-16
8,0.128282,-0.72323114,0.17471209,9,Others,#BAB0AC,Pongo,Pongo abelii,GTENK012-11
9,1.5212675,-0.27508065,-0.9806065,9,Others,#BAB0AC,Plecturocebus,Plecturocebus donacophilus,GBMNA13270-19
10,1.5212675,-0.27508065,-0.9806065,9,Others,#BAB0AC,Plecturocebus,Plecturocebus donacophilus,GBMTG3031-16
11,1.561362,-0.14056501,-1.0045344,9,Others,#BAB0AC,Saguinus,Saguinus oedipus,GBMTG4002-16
12,1.561362,-0.14056501,-1.0045344,9,Others,#BAB0AC,Saguinus,Saguinus oedipus,GBMNA13262-19
13,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei graueri,GBMA10254-15
14,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18475-19
15,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18468-19
16,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18474-19
17,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18482-19
18,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18495-19
19,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18497-19
20,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18515-19
21,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18459-19
22,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18467-19
23,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18434-19
24,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18507-19
25,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18449-19
26,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18487-19
27,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18439-19
28,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18479-19
29,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18490-19
30,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18494-19
31,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18520-19
32,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18523-19
33,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18451-19
34,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18541-19
35,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18466-19
36,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18521-19
37,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18531-19
38,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18483-19
39,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18496-19
40,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18501-19
41,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18456-19
42,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18533-19
43,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18524-19
44,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18489-19
45,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18438-19
46,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18444-19
47,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18457-19
48,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18508-19
49,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18535-19
50,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18529-19
51,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18441-19
52,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18527-19
53,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18485-19
54,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18536-19
55,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18470-19
56,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18525-19
57,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18446-19
58,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18506-19
59,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18537-19
60,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18522-19
61,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18436-19
62,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18473-19
63,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18484-19
64,0.98494405,-0.14158899,-0.41863963,3,Gorilla,#DF585C,Gorilla,Gorilla beringei,GBMNA18481-19
